Page Views,Session Duration,Bounce Rate,Traffic Source,Time on Page,Previous Visits,Conversion Rate
8,1.984891763847318,0.002326909713470265,referral,1.4193554881997312,0,0.01
5,3.630600732162897,0.0032184010999115947,paid,6.435719679719504,1,0.01
7,0.7731710334056614,0.00323819472218547,paid,0.850059168760617,7,0.01
8,0.0123296533410498,0.002537494223050182,organic,1.9567633132697824,4,0.01
3,1.2599175214031608,0.0018610718420615168,paid,4.600349270829492,2,0.01
6,3.5620104645813653,0.002608690962846379,social,3.2525206830203324,4,0.01
4,1.5391114218091104,0.0065782495202081105,referral,7.505771372074421,2,0.01
4,0.6417193995793353,0.003394171477614001,organic,0.442690358641878,2,0.007280974498036679
6,1.3205874226021508,0.002014968299495101,referral,4.71029677968767,1,0.01
2,0.5584084291420776,0.002157978363746436,organic,9.481496265217338,3,0.01
4,0.3371749330126727,0.00105208316842516,organic,2.6292276378688078,3,0.01
2,7.117168285004063,0.0036716107401844663,organic,2.486024479708419,1,0.01
7,0.5377906942089077,0.0032916557728520203,referral,3.188451160407148,1,0.01
2,0.1681957511196291,0.0014645661229381029,referral,5.286395629836016,0,0.01
5,1.200228943475778,0.0029849451951730784,referral,2.885891878746404,4,0.01
6,1.857790279151472,0.0029790231076480423,organic,3.578461975041217,1,0.01
7,0.6875650294695379,0.001552929640781339,paid,0.9069009921692188,4,0.01
7,1.0761378205442549,0.0019845492976843957,referral,3.499397754210192,3,0.01
7,0.6726976910626894,0.004823176149293288,referral,3.0685801185004933,1,0.006732597014944936
6,4.465121707627729,0.005043481115427707,social,9.330936060862587,3,0.01
5,3.740410687343573,0.002796260039222932,organic,5.779129043000279,1,0.01
5,3.023175302069043,0.003883170709045722,social,4.013596729358284,0,0.01
8,1.4692374033679294,0.005820596108095488,paid,4.59722819471983,2,0.01
7,7.192037334764249,0.002699882029916871,referral,3.2527130177288006,0,0.01
5,0.5721717997468876,0.005129802201867832,direct,5.281506723271513,2,0.01
8,0.7569935947805884,0.001223749540370991,organic,1.872851029204593,2,0.01
5,2.237309514480409,0.0013193792822058,referral,2.1384498644515704,2,0.01
2,0.2870576297399729,0.003901181300798986,paid,0.650606254558485,4,0.005457149976799973
3,1.7204891311950972,0.001345764524904362,organic,2.6458811049282445,0,0.008119214782667812
7,2.6153238136166,0.000671741332131045,organic,3.2206689607432297,0,0.01
3,2.2148954185499536,0.002202787680475754,social,4.280505960028006,2,0.01
8,1.2055037432136837,0.001108866391265293,organic,1.0304380658620484,3,0.01
1,2.345579833860463,0.004249035159353123,organic,3.4368864039875846,3,0.01
3,0.6920812132130435,0.005602716235345413,referral,1.481409147710582,1,0.009499333900576156
5,3.19116649539977,0.0034862904999436576,organic,7.746799377540058,0,0.01
5,0.1330994757452376,0.002740596645073301,paid,2.1744932911487864,2,0.01
2,0.2061743081217886,0.006604173955309609,paid,13.232337543027482,2,0.01
7,2.407736075953667,0.002489386030417552,social,8.90209301899505,4,0.01
2,0.3325908242258265,0.000807760896825606,referral,2.062910999240734,3,0.008543312905822645
4,0.0678007836675557,0.004019710464040092,social,6.455193015115096,0,0.01
5,0.5644623912227609,0.0024107559881501282,organic,6.719267261321979,2,0.01
4,2.496187723971757,0.002909169666924556,referral,2.5590962585576644,2,0.01
4,3.645515383931097,0.001487531233009969,organic,4.180110232514984,1,0.01
5,0.6787396975943406,0.001836841986608527,organic,2.238174383324349,5,0.01
4,3.3102061587630187,0.0024473538666904752,referral,1.339127131483697,0,0.01
4,0.6044262715381051,0.0009812401162910581,organic,7.968969534138303,0,0.01
5,2.8515397980062964,0.001972199863338999,paid,2.979776997666765,3,0.01
7,1.5928792854859526,0.002674938589803587,social,4.330395961843382,2,0.01
6,3.1822116568480263,0.004121725826309859,organic,7.607891075399051,3,0.01
8,8.33301920812779,0.001851987388260235,referral,2.4467876203579486,1,0.01
5,0.0128728524359084,0.0012383444488069779,direct,1.8906092468763869,4,0.007727292019889964
2,6.499937369653226,0.0027443893376124353,referral,0.4047934968683556,4,0.01
4,0.2064133664911121,0.0018198210459373179,paid,6.306514257359112,0,0.01
6,9.175798091162696,0.001153339109908146,organic,3.220545763646161,3,0.01
3,0.9931288578978288,0.0035523498075295916,organic,1.17510660337977,5,0.01
3,1.4439695490045374,0.003924375672430417,referral,3.1101065597609128,2,0.01
5,0.2883375818769053,0.0026540576451408488,organic,9.132775394151604,0,0.01
5,0.3572722303609549,0.008372789670982312,social,9.323700647889902,1,0.01
6,3.892000873623102,0.0032208242759574728,paid,0.957236745879176,1,0.009333454315028666
2,8.66506211499394,0.001213966782345111,paid,1.853071683213492,3,0.01
6,2.830588805245083,0.0037956240118306272,social,9.508342454849432,1,0.01
4,3.774759197646052,0.002656786490856274,social,2.309578139816675,0,0.01
3,4.306072469546409,0.002850878195525018,referral,2.3699305851753545,2,0.01
4,0.9147462497295532,0.004885638818361327,direct,0.6418503893183621,2,0.008123230595071987
2,0.1388532559193805,0.001629709534006467,direct,2.9289846650388487,0,0.01
6,0.0056234990894558,0.0006505136260634239,direct,6.650157150739718,2,0.01
8,1.295346936524196,0.001714341502680031,social,0.6353830897714244,3,0.01
5,0.8290959601958545,0.002868965943901216,referral,1.3690577088126716,0,0.009127638120046248
6,0.1930323402653214,0.0013242545411414081,referral,7.420902774574396,1,0.01
5,0.593627553185843,0.003903570577810594,organic,5.226329680314015,2,0.01
5,0.3988766065612935,0.003611420070943642,organic,2.136764719363637,1,0.01
6,7.391022686603473,0.0013909144523008578,organic,15.11562813900987,0,0.01
4,0.4534009540217553,0.002624742448377101,organic,5.131584712214298,1,0.01
4,2.3142893303364653,0.006694890729676181,paid,9.482551429290195,1,0.01
5,2.697607378208137,0.004206526842392448,organic,3.317982820838953,2,0.01
5,2.3524304564275127,0.002332719926070819,direct,1.988241410263724,1,0.01
4,0.3129379752760352,0.0033499521347301747,social,2.7098624527382515,5,0.01
4,1.1516907757504584,0.0017655128904281439,organic,0.8795692725495569,3,0.01
7,0.1578941438794273,0.001986016881697558,organic,6.142262985453344,1,0.01
5,1.510904191450319,0.008022572727777446,social,2.6081878844526334,2,0.01
4,0.6269784332082312,0.0006840401358764959,social,3.942621233011183,3,0.01
3,2.47409326570813,0.003498619563283199,direct,2.251743353465984,2,0.01
9,3.540850805428382,0.003265002536543597,direct,3.8660646362749658,3,0.01
6,2.278629382245516,0.0030720810187680942,direct,0.5650352933988542,3,0.01
6,1.7087384404154853,0.003014685006534792,paid,4.281419172824501,3,0.01
4,1.4698032227730966,0.005406330825434965,organic,1.3876940514165832,2,0.008298704870561741
7,5.529633934599479,0.002124949419862324,social,2.5135525049785223,1,0.01
6,0.7429545429547282,0.003351917852242061,organic,2.22382933077313,2,0.01
6,3.975240397675438,0.000157496476391412,social,4.135313164086307,0,0.01
2,4.250042050773492,0.0014164900637190182,paid,0.8462770063357504,2,0.01
6,1.6300464839700992,0.003021869407952687,social,2.2048240307926585,2,0.01
4,1.0584782205954224,0.001246435929296445,organic,7.48681021234466,1,0.01
7,1.9077013994495915,0.003504420894002293,paid,1.1591949069823952,2,0.01
8,0.293546152946259,0.003577999935066974,paid,0.7604464608256516,2,0.01
6,0.1410548062327919,0.003403555418307091,direct,1.88778592987244,2,0.01
3,0.3550103649974344,0.002422360381030474,organic,1.6290486586855275,4,0.01
4,0.6216077274907325,0.002274682833882913,direct,10.701881014193836,2,0.01
5,2.104607725298492,0.000551352677483906,social,5.552082709406462,3,0.01
3,5.6741421811595085,0.002938341582296436,referral,0.7069602714847966,1,0.01
5,0.8061583425948793,0.003672433917064304,social,2.718768738666579,3,0.01
8,8.20759078048755,0.003005060925855257,referral,3.898192482349903,1,0.01
5,5.452390233897376,0.004196535500650654,social,4.54731004278125,2,0.01
8,1.3568449811635046,0.001610205601721828,referral,1.1190872957274265,2,0.01
5,0.2263823728717604,0.002173940599190213,organic,0.4777169693019915,0,0.00964732246007231
4,2.523680104043567,0.005042308604433876,referral,0.5612434233861368,2,0.01
3,2.453964944866007,0.003210093005692513,paid,2.4182896366073687,0,0.009136635951821275
7,5.690875335994204,0.006080117777175943,organic,3.524968989875394,2,0.01
4,2.128789027184282,0.002956884175138657,organic,2.387569745326745,1,0.01
5,1.270294768929168,0.003168090943741579,organic,1.4770532905622755,2,0.00810643693972223
3,0.6170225183853382,0.002220046802721176,paid,5.813268149103353,3,0.01
5,0.0144341429090279,0.001009998962687653,paid,1.9516136029889284,2,0.008098977140906056
4,2.1346281927919284,0.001614627477115006,organic,6.107592917611759,1,0.01
6,2.432541659224416,0.000685013337887341,paid,4.301921278718535,1,0.01
5,5.227853468805348,0.0017841998849027821,organic,1.3087181739186482,1,0.01
5,2.1070298132020366,0.0017969887760212661,organic,2.897928436520542,0,0.01
2,7.447588983174245,0.00361702220003572,organic,2.342613178806359,3,0.01
5,2.967257547827637,0.006615558730241772,organic,6.364394922400673,0,0.01
3,5.504055491568884,0.003352868935936405,organic,4.676892312239093,1,0.01
3,0.4815688911411418,0.001118333774912946,social,3.2588878716714285,0,0.01
5,5.800027102871136,0.005100263914984447,paid,2.933994079972493,2,0.01
4,3.3731184710986577,0.0031183963136620267,organic,2.6624425597404784,2,0.01
3,0.5598311387592223,0.00047635298879152797,organic,2.5046700407786093,1,0.01
4,0.6312875111632612,0.008356463406957157,organic,4.169422851808252,2,0.01
2,7.831434885507517,0.003281782475956021,social,14.31739623068223,1,0.01
6,0.0982370887859015,0.003508539698130499,organic,4.005218876457898,4,0.01
7,1.8626745956289623,0.001194518541152247,organic,3.304762885968683,1,0.01
3,1.1283391804576637,0.003121394049482656,paid,4.348363047854984,1,0.01
5,3.2815678141621163,0.004023766442761602,paid,0.4840764903275931,3,0.01
4,5.490803443818093,0.003747597849352702,organic,2.553475185048819,3,0.01
6,1.3406342764814272,0.0015621198863015409,referral,6.853153621322997,4,0.01
6,1.6700960987781608,0.002620441232654428,organic,1.86616516936267,2,0.01
2,4.59627125015464,0.002691007051641295,referral,3.22595097923454,2,0.01
5,6.825030332789617,0.003122577024598398,referral,3.2890016037059806,4,0.01
2,1.7328318424568114,0.0006420452463699849,referral,1.1637647836777023,0,0.0077689621898668825
7,0.8000177915948752,0.001034700255904508,organic,3.494912155879166,1,0.01
4,1.5923884689433088,0.00268906318977188,paid,2.968230716684575,1,0.01
5,3.777314242633844,0.000927924459391616,organic,1.9469975053321709,2,0.009396567747386446
7,0.3476820791964643,0.0045825384991807685,referral,8.755762237949074,2,0.01
5,0.9460606855075686,0.001662928695049379,paid,10.127615269156,4,0.01
7,0.1432751763419972,0.001979112379610008,organic,1.4790025863192158,2,0.01
1,1.6987387893761436,0.002847139856328618,referral,1.870749494756276,1,0.01
3,5.271130553842595,0.002068919437434182,referral,7.049401948043789,1,0.01
4,0.074918797145263,0.001689000548535744,organic,1.9179387618084704,2,0.006918459227971696
9,3.374778178673433,0.004660554887933858,social,4.124200192326959,1,0.01
4,8.086699693968997,0.003463164516408418,social,2.403570356656661,5,0.01
5,0.8112081189298619,0.005714605173700717,organic,2.8552948389416057,2,0.009176077506197273
6,3.5489326725833976,0.007478433136830574,direct,1.8994786674418995,2,0.01
3,0.8033606739210059,0.002395300658937786,social,3.26884104428905,1,0.01
5,0.3171852606861381,0.0037729701876019926,paid,4.05134011511088,2,0.008587436325792666
7,0.4815012731961233,0.004430871516857214,organic,3.550982152625177,0,0.0075441075325547126
6,3.632344477600779,0.001547171182225173,direct,0.5481831200302683,0,0.01
6,3.881242628963293,0.001475641556982986,organic,2.2162157060547467,4,0.01
4,3.3647514305774315,0.000823890909793629,organic,1.4354767458859128,0,0.01
7,1.2287735709098302,0.002950477815330686,organic,5.228405557710239,0,0.01
4,0.5581826010546115,0.001833748569152285,social,1.7725755206913234,1,0.01
8,2.607943005848862,0.00420645196918643,direct,6.731328388705737,2,0.01
5,1.9830882420458695,0.006835158674623917,organic,1.241532296397918,3,0.006147526092832049
5,3.915073926183937,0.0027365129074480386,social,5.786985519188947,1,0.01
4,1.7467504838894243,0.000586565458361453,organic,1.2091920868959567,2,0.01
5,1.2403694891784958,0.004521842124784854,direct,3.969853287135558,4,0.01
2,1.0422052653234024,0.002445980507303624,paid,1.690752646540538,2,0.008178981980534461
3,0.7127556967795837,0.001970557930304144,organic,1.792477550843069,1,0.01
7,0.9267023205635584,0.001762143927133713,organic,11.733662255862445,1,0.01
5,0.2988989773161575,0.000705336284426331,organic,1.5094529683214597,1,0.01
6,1.277877603398641,0.004509307936081026,organic,3.28865756588778,2,0.01
7,0.1117657523938769,0.005584900245986394,social,6.284192002045351,2,0.01
2,0.6189103620507534,0.0034439230205717147,organic,0.6126895746712862,1,0.00910942165739014
7,4.120376604338437,0.003590975675458069,direct,4.481664644327452,0,0.01
5,1.1812128828992028,0.000677092883671749,referral,10.044529734098324,2,0.01
5,3.310003414729646,0.000951292813500719,referral,1.326423896320465,2,0.01
7,3.7856975746818087,0.003781854329161023,organic,2.534594122234247,2,0.01
6,2.6109804070389058,0.000995636887899269,social,2.2140891076089155,2,0.01
0,0.0650191181470897,0.005051580352044964,social,2.8178613729076805,1,0.00924239964629372
7,4.025714747353489,0.00490202043398011,direct,6.301324711592588,1,0.01
5,5.947417764723193,0.004722422448794106,organic,9.936690386046177,1,0.01
6,0.5513816108452364,0.005156776856857131,social,10.579070562943803,2,0.01
8,1.1872289426791447,0.002301434916524998,social,1.766376395608885,2,0.01
4,0.5678639216381699,0.000953981267879985,paid,8.782301275563889,2,0.01
6,2.7587010075875846,0.004721303202002067,organic,5.357172590197527,5,0.01
4,3.736343181492213,0.001865633205472845,referral,4.90471428226748,0,0.01
1,1.14410529929047,0.002270604238035458,organic,3.729052233102616,2,0.01
3,2.326370097425279,0.004369833795568051,organic,3.631839260832269,4,0.01
4,3.522470940994607,0.004866739975727978,paid,3.026816281269543,1,0.01
5,1.6411196289409518,0.0015833466910607418,organic,2.733947021936768,2,0.01
4,5.772765107743217,0.004483959470295451,paid,2.8243029085067195,1,0.01
5,4.4293128831198345,0.004025635960503408,direct,1.2342000648355915,1,0.01
2,0.2005533196310915,0.002781513833535599,social,7.022030425009571,1,0.01
2,2.9116491990681115,0.0019560257393134157,direct,0.9635596760893688,0,0.01
5,0.8049152776221846,0.0023817197055526857,social,10.927631089700876,0,0.01
5,2.4460682744108158,0.003480129793633943,organic,0.7678403798899598,2,0.01
6,6.337431897122542,0.004303798527861922,direct,4.515793752941455,2,0.01
4,1.5551443070391815,0.0057833758029734224,direct,2.9347272097676647,1,0.01
9,1.033874340485288,0.000858983027454422,referral,4.813367891143243,0,0.01
7,0.8013088260513754,0.0013612474108667392,organic,2.3037416759811364,6,0.01
2,2.2811632131751978,0.002049759562802913,organic,2.3466012847383926,0,0.01
3,0.3639563669608332,0.001382198091528431,organic,2.433803069055085,2,0.01
4,2.3906936987627807,0.003321920924669401,direct,4.588821761846644,2,0.01
6,0.0040035887381918,0.0034395107230166862,paid,3.686212336677439,2,0.00996212266862994
7,1.1740193638504166,0.002409642946099752,social,3.8801861373947375,1,0.01
4,0.7451314494195063,0.0018113533467334919,paid,15.102294631329212,2,0.01
5,3.897514486305838,0.0015385362195329461,organic,2.4391818528811617,2,0.007609362013659745
3,1.2907493921944666,0.006773951195928877,organic,1.1133995467357432,2,0.009950014739712998
3,0.2923261374010322,0.002418104019020792,paid,3.659212315027908,3,0.01
7,2.1819775892885893,0.003165915022980755,referral,5.5243525050092765,1,0.01
3,0.7202888762644948,0.0058390050966506,organic,1.7117381108976697,2,0.007869441396321127
8,2.306390702980375,0.001124434837107532,social,0.3604815855279716,1,0.01
8,5.4120249178415945,0.001679255773443427,organic,5.393053390193787,2,0.01
5,2.869717930088604,0.001007255479065471,social,1.330639293881393,3,0.01
5,3.013632071804409,0.004517853294675759,organic,1.7657096738493798,3,0.01
3,2.336313181027728,0.003242279871089267,referral,1.681716632465031,0,0.009568876109070572
3,7.862823832656829,0.0005554461110318519,organic,2.182729277092736,5,0.01
6,8.060452456225079,0.00395741964980611,social,2.725361320440092,4,0.01
5,2.1567688252344044,0.0014801416119991152,paid,2.9853952945805315,0,0.008374902535442172
4,1.0948104546046,0.00448942990409189,referral,1.497354758586835,2,0.009900040296560376
6,1.846264883431057,0.003438125587604501,direct,1.8981466242847396,3,0.01
3,0.6194416313652019,0.00289642249645499,organic,0.562234198285508,1,0.006556589088957945
12,3.0346433406441804,0.004216928369400249,organic,4.644506566110316,5,0.01
1,2.079995607534914,0.002490942202363014,social,4.534433228061238,3,0.01
6,0.3271033616451964,0.000438088410978835,referral,1.2309343239794128,1,0.00940200378715712
1,0.6606227755910992,0.0036567208171850592,organic,6.359250967319453,1,0.01
6,1.959656823668951,0.000407057530876546,paid,2.274324331746128,2,0.01
1,6.556780196933868,0.005033577371120517,organic,1.7033384198252075,4,0.01
4,2.5068342849814638,0.0016777110948376032,organic,0.8592429946865676,2,0.01
3,3.4327281023183427,0.0029678751407914462,paid,1.019603097065098,1,0.008197561248115603
3,1.2421338954268324,0.004163026945471212,social,1.6714623908373585,2,0.01
5,2.541773334881144,0.002251500478767199,paid,7.299627659882795,3,0.01
5,1.779253060968319,0.00012382384469622002,paid,1.6685116255208092,1,0.01
5,3.228761549168061,0.002089674824628791,social,4.847360579203581,2,0.01
9,0.1556980110745014,0.001332869611222329,organic,3.815694544614404,5,0.01
3,2.039509779779121,0.002876993968359074,referral,6.428263833331518,0,0.01
3,1.052899341693569,0.002262996999925566,social,0.2033248968892389,2,0.008962911947819445
6,1.1843993322013997,0.001946865868195658,organic,1.1511365615964662,0,0.01
3,0.6052281228608059,0.003580921402111702,direct,6.360849381334717,0,0.01
7,1.1186100771927698,0.002820925749588885,direct,7.12549180030145,2,0.01
4,2.139392036109747,0.0019102752167301708,organic,2.424129647985642,1,0.009123934773248018
1,5.96391322297327,0.005540175008953024,organic,1.722790675067503,3,0.01
7,1.617007073025136,0.001209091102148824,organic,8.531933773316299,2,0.01
7,4.086155179173416,0.0073901197566547,organic,2.8580660160830886,2,0.01
2,5.821629792254448,0.002068236699424095,paid,0.8828201756330647,2,0.01
5,1.1132621572842436,0.005619959167253512,referral,3.5600708166697523,5,0.01
6,1.496445040036845,0.002930229626461907,social,2.4478074759787143,4,0.01
9,1.3227618823864868,0.000655851972752839,organic,1.6784324965003932,4,0.01
3,5.366695252949061,0.004526058123947206,social,2.8884331116002824,1,0.01
4,0.1360807742382769,0.00205132420797159,organic,2.4621337499671374,0,0.01
10,1.1063340553493202,0.006613166836724514,organic,0.8467280798856854,2,0.01
4,3.412763194798189,0.005524521831284716,paid,3.388930481643285,7,0.01
4,2.500287921623323,0.003037639749373839,organic,1.3812905827281048,1,0.00992346003290011
4,1.7196426225945356,0.000938073048890026,organic,2.712644298392332,1,0.01
7,2.329248738940466,0.002711101808385197,social,9.283642653006092,2,0.01
8,0.6603864973037205,0.00100182510876229,organic,7.425619510630831,1,0.01
6,1.6901308200677252,0.002862974889687096,referral,9.47916263127943,1,0.01
6,2.0896768872811124,0.006420820209881531,organic,6.617410058039086,0,0.01
3,6.9436427358449615,0.001267574390322247,organic,1.72448913780601,1,0.01
5,0.9067029855432404,0.001698565638657041,paid,14.687158476722022,0,0.01
6,6.070964920909029,0.005260180521028018,social,1.124477642264944,2,0.01
2,3.100508611039278,0.0025425098808299616,paid,6.413697235674583,6,0.01
8,0.0616516638391507,0.00256233421516726,referral,1.023664455704276,1,0.01
5,3.8689334580452366,0.002379954493304886,direct,1.599033104170741,7,0.01
4,0.1085977052100665,0.001623247663756707,social,5.62003522232436,1,0.01
2,6.182134649323459,0.001792015126391795,referral,1.4273274998083525,1,0.01
5,1.0586624372283606,0.0007862009326504631,paid,3.268851622501353,4,0.01
5,0.8928385804824424,0.0034793513343259657,referral,3.433190141607948,3,0.01
4,1.4410884970753164,0.003255449884555756,paid,3.2779695590943043,2,0.008952300080605784
2,1.320947548208543,0.002844983505700836,organic,8.601250181068021,1,0.01
4,1.397259553842081,0.002556968613242021,paid,1.2476349169269036,3,0.01
4,1.1493935886508264,0.0026633942951519002,paid,2.3642378708266687,3,0.01
1,2.9117133984794377,0.004742293303445233,paid,0.4607684199381051,2,0.008504982642113341
8,0.5383263086042183,0.0006528396111373131,social,3.3042618664347274,2,0.01
4,5.612043618969078,0.00071460782658786,social,5.586321743202042,3,0.01
10,5.020369450808308,0.006623338063319369,paid,6.476396367324183,4,0.01
6,1.9415585175022168,0.007056055296679929,paid,0.8712852644302304,3,0.01
3,5.746462219430339,0.003025653107719939,paid,3.86805356356203,3,0.01
6,0.8516481774766119,0.004885091785489321,paid,7.265225481349644,4,0.01
4,0.0531646771190479,0.001983764035245016,direct,1.7033003317895687,3,0.008627572349486164
3,2.8965053634281586,0.005307383102920988,referral,17.41481752805839,2,0.01
2,1.8369664370647167,0.00107628586384801,organic,4.487307677932563,2,0.01
3,2.5121929132307628,0.0028768683388669543,paid,0.2306165084993108,3,0.009610833737156675
5,6.88800271975269,0.001968201775138311,referral,2.6475816011959377,2,0.01
4,3.019082398221969,0.000839651826797026,paid,2.8871729012472165,2,0.01
3,4.332477155775103,0.002107607716364202,organic,8.417025190807214,1,0.01
6,0.2625894072773497,0.002167224631778774,organic,4.588564580559299,0,0.01
5,0.5256169109463756,0.0028451156895236253,organic,0.9906344213214816,1,0.006592145399036793
5,3.963821924015161,0.005150466681302694,paid,3.882473911002425,1,0.01
4,1.6935519887008676,0.001508287275149697,organic,6.184212508098955,2,0.01
4,1.7715837161970067,0.002058098847137943,social,0.3548579113335109,5,0.01
6,1.1071435854562544,0.003645010003101652,organic,1.5765122580413171,1,0.01
4,2.8045587201538265,0.002249702878312404,direct,5.1962178219969015,2,0.01
6,0.6143090878868012,0.003138670790610978,organic,10.377110617016976,1,0.01
4,2.9578572968471715,0.002402896107917307,organic,0.943752359324797,4,0.01
5,0.5727510622255578,0.0054264792649356955,paid,5.640220446501048,0,0.01
5,0.1978618782647114,0.00407785534243156,organic,8.484251038911749,1,0.01
4,1.2030347186491424,0.004030541224014832,direct,1.9535596792330527,3,0.006757798654742352
5,0.7885404764824167,0.000765522002896408,organic,6.023603797698517,1,0.01
3,6.5944492565565245,0.001544728749176861,paid,2.360066543726775,1,0.01
4,0.1695632926077468,0.005106042177478434,direct,3.041126564913312,2,0.009977933453285244
6,0.5829893972847833,0.003135309380567704,organic,4.166487035905577,0,0.009456330170297726
6,2.386999246664158,0.003177155942088031,organic,7.80593283700377,1,0.01
1,1.967942598993163,0.0010964485324523319,organic,12.521117904087552,3,0.01
3,0.1408095076667976,0.000618387928429623,paid,2.197346548243608,3,0.01
4,0.0218365641617276,0.006870865383200422,organic,1.3190199810816592,3,0.01
4,3.226164508412895,0.00575649977435688,social,5.676443680554118,3,0.01
3,1.3643101827854751,0.005729125640366256,social,4.511488882650704,0,0.01
14,1.9070825004481309,0.0030045201366307676,organic,6.34324151980532,3,0.01
5,0.9299880428342916,0.00092456806194034,organic,2.394139859596154,3,0.01
4,1.268782095776736,0.001854613291349062,organic,4.548935075288218,1,0.01
5,3.14128725274687,0.00474387353596419,paid,8.903024232545148,1,0.01
5,6.431922239510606,0.001879594228917722,organic,1.9725733484700592,4,0.01
7,0.610500836176719,0.006371248884993507,social,6.041680912019691,0,0.01
7,5.504530286164583,0.000783209507094607,referral,2.643504564858561,4,0.01
7,0.3888115051072854,0.005542060655435206,organic,7.376043055535941,1,0.01
2,0.7261849649759063,0.002332265033651484,referral,8.371822949585,3,0.01
5,0.1136517199470545,0.003334369665749913,organic,3.1108845210161333,1,0.01
3,0.4553020838910045,0.003927056128765653,organic,4.068826379441518,2,0.01
7,7.477721136922904,0.003151838172668562,organic,1.6982351752908968,1,0.01
2,1.845441963205136,0.00105165436941193,organic,4.845056915367421,1,0.01
6,0.242543145595146,0.004395270008078516,referral,0.9104257264314902,2,0.0076015706126607895
8,6.335703489490392,0.003311546706787992,organic,5.392066413406011,1,0.01
5,4.21560622234011,0.000732454673649177,direct,3.9015868325531367,1,0.01
1,8.13043281405306,0.0029814023108879787,paid,1.831149390129782,4,0.01
2,0.7458818916415487,0.001974872822960137,organic,8.257151213528589,1,0.01
3,5.430429530666173,0.000907034170334218,organic,1.8167727238923048,2,0.009639403574919835
6,3.5134637491473244,0.0016665704159997319,paid,9.279143822104464,2,0.01
8,6.115111844476955,0.005766075948882953,direct,3.8283950534416378,0,0.01
4,4.782341274200008,0.0029621464300198432,paid,12.643076416326178,2,0.01
3,1.2762155745346326,0.003787744073165866,direct,6.601897042146625,0,0.01
6,4.466955823580007,0.003581344015832818,paid,1.901822357887955,1,0.01
6,0.9132898270002184,0.002338006441848033,paid,5.391418658793872,2,0.01
8,1.1951355657652354,0.0015795582506769501,paid,6.203610171675579,3,0.01
6,0.3425503614218003,0.002122361230193144,referral,4.1230497484823925,0,0.01
6,8.203642235100741,0.0038357982176277262,organic,3.380418386687311,1,0.01
5,1.031713488978771,0.00628048222826934,social,8.583998403381626,2,0.01
4,2.2058004572899814,0.000853499866673062,organic,1.6715457228033068,0,0.01
5,1.4894510705251878,0.0016714283401380158,paid,3.741516407358979,3,0.01
6,1.2241265469628455,0.002810327137655432,referral,3.826139460354944,3,0.01
11,4.522618738868074,0.00489624796596011,organic,3.740790718900737,4,0.01
8,5.801687084818901,0.003049649578699388,paid,0.9892157441300258,3,0.01
7,1.7160107137841747,0.004073348072149945,paid,8.276178829153926,1,0.01
7,1.4252743602756803,0.004958340970014335,referral,7.546159835019941,3,0.01
4,4.131954158161949,0.003538928329334644,social,2.6668871448695533,1,0.01
8,7.321956737574932,0.004460308801519443,referral,8.515249984533726,1,0.01
6,4.218655400186981,0.005937496116679046,organic,2.4431957433890834,1,0.01
2,0.7729191540111231,0.002036737652274065,direct,2.632906763503481,3,0.01
4,6.576023803941975,0.00394003186357886,social,3.789932687101091,0,0.01
0,1.4710190401315488,0.0005821743617291599,organic,1.8384537466761,2,0.01
6,2.575689107078824,0.001653648524397626,organic,2.1329603829433568,0,0.01
0,5.341312562445948,0.004307825115091405,organic,5.685453474847222,3,0.01
7,0.6262236713616149,0.005096899456686428,paid,0.9752974230062604,5,0.01
9,4.604524211552839,0.001075513141702845,social,3.8198289160750103,2,0.01
7,2.7202303420760714,0.00309614510208729,social,5.511827992883859,1,0.01
2,6.714373401072154,0.007294326892820374,social,5.038768765585354,3,0.01
4,0.5661191360100037,0.004224424051578516,organic,8.249008601117094,2,0.01
8,1.637712415653973,0.000593111403209324,paid,1.1148926292494974,2,0.009351724813878286
5,5.366467032022245,0.00419771962450027,organic,0.5743626922341379,2,0.01
5,0.0582571152051086,0.001145723400763269,organic,2.0673674607095287,3,0.01
6,0.3570309782418586,0.002631177365705932,referral,10.584897577866377,4,0.01
4,0.9871550614589282,0.0011712756976238969,referral,5.749865463566411,1,0.01
3,0.6046289143846165,0.002281816755576982,social,1.9981914385669668,0,0.007778583610182208
6,1.3439959009841047,0.0032828317749114123,organic,1.1278009020755353,3,0.01
2,4.193515551697314,0.003082050553316342,social,2.3127003077728947,1,0.01
8,3.2168904590543024,0.004217352408338552,direct,4.71143982886105,0,0.01
10,2.6105295770166035,0.003872092913479098,social,3.636124874968227,1,0.01
5,2.264424263160752,0.0034198109144395177,social,3.948249044666977,0,0.01
4,5.562956369191039,0.00050795160733709,referral,1.781472508843364,0,0.01
4,0.8034366278690961,0.0029637296300850406,paid,3.7458687552538175,2,0.01
8,1.752721884351058,0.001380008673109287,referral,0.9251990053141242,2,0.01
9,0.506862155748041,0.0028445947203794867,referral,2.320585051220269,1,0.01
7,2.718587539339482,0.000987599352740863,referral,1.135458160710006,0,0.01
7,0.8652247052174287,0.003988101667683575,social,3.831147164911794,4,0.01
3,1.2186854877887845,0.00536318331242974,paid,3.011421330806201,1,0.009466511164984674
8,1.9117227118167992,0.000896988096573002,organic,2.0640797592419515,3,0.01
